ID;Name;Latitude / Longitude;Adresse;Storetype;;;
1782790172;Kopfsache D¸sseldorf by Sam;6.806671/51.229724;Ackerstraﬂe 152;hairdresser;;;
4453817745;Platen;6.776667/51.216299;Friedrichstraﬂe 51;perfumery;;;
1791252389;CAR-IM GmbH;6.836761/51.198336;Flottenstraﬂe 29;car;;;
3429797989;Oxfam;6.778621/51.235548;Nordstraﬂe 9;charity;;;
4453817746;Rossmann;6.776985/51.216190;Friedrichstraﬂe 28;chemist;;;
6017439544;Kiosk;6.779653/51.245634;Roﬂstraﬂe 59;kiosk;;;
1043773002;Salon de Paris;6.833078/51.174789;Bonner Straﬂe 18a;hairdresser;;;
3433258981;Bodenbelag Koch;6.797900/51.210502;Oberbilker Allee 165;yes;;;
1815790551;Teekanne Werksverkauf;6.699312/51.230283;Kevelaerer Straﬂe 33;tea;;;
6018506183;HairConcept;6.799660/51.235728;None None;hairdresser;;;
1043773014;Call Shop;6.833200/51.174686;Bonner Straﬂe 18a;mobile_phone;;;
4453835758;Cash & Raus;6.778575/51.215788;Herzogstraﬂe 28;second_hand;;;
3435134020;Universal-Reinigung / ƒnderungsschneiderei;6.835979/51.175484;None None;laundry;;;
1045447459;G‰nsebl¸mchen;6.882348/51.164191;Paulsm¸hlenstraﬂe 42;clothes;;;
6030198939;Inside;6.823879/51.233494;Hohenzollernallee 8a;kiosk;;;
1820032151;Trauringwelt;6.789885/51.220969;Karlstraﬂe 28;jewelry;;;
4463349708;haareszeit;6.800544/51.230596;Grafenberger Allee 60;hairdresser;;;
3435134116;ABC Foto DPD PaketShop);6.834905/51.175362;None None;copyshop;;;
1048564723;Hˆrner;6.875818/51.179339;Am Schˆnenkamp 148;plumber;;;
3435223795;Saichon Thaimassage;6.836087/51.175492;None None;beauty;;;
4463349710;ƒnderungsschneiderei;6.801510/51.230877;Grafenberger Allee 68;dry_cleaning;;;
1823370319;Toys R Us;6.790609/51.250088;Professor-Neyses-Platz 6;toys;;;
6033094003;Aldi S¸d;6.787248/51.227018;Schadowstraﬂe 93;supermarket;;;
4484048807;Selekteur;6.774325/51.222663;None None;gift;;;
3439667296;None;6.833292/51.175897;None None;vacant;;;
1048564741;Christa's Boutique;6.871343/51.176484;Hasselsstraﬂe 79;clothes;;;
6037407286;O2;6.895004/51.143323;Hermann-Ehlers-Straﬂe 2;mobile_phone;;;
1823370321;Kaufland Derendorf;6.790970/51.250355;None None;supermarket;;;
6037407287;Sombat's;6.895039/51.143276;Hermann-Ehlers-Straﬂe 2;massage;;;
1825192793;Busch's Backstube;6.873762/51.162944;Hauptstraﬂe 11;bakery;;;
4484789124;Allround Shop / Hermes Paket Shop;6.833505/51.240272;Pˆhlenweg 3;convenience;;;
3439667297;Diddl Schulbedarf, Zeitschriften;6.833683/51.175598;Bonner Straﬂe 7;stationery;;;
1048564759;None;6.871607/51.176548;Hasselsstraﬂe 81;curtain;;;
3439667298;None;6.833642/51.175925;Bonner Straﬂe 7;vacant;;;
4484789128;Fausel, Biskamp;6.831391/51.241141;None None;furniture;;;
1825192797;Jeans Fritz;6.873799/51.162873;Hauptstraﬂe 9;clothes;;;
4484789131;Laura Nix;6.827205/51.241423;Grafenberger Allee 413;hairdresser;;;
6037407290;Kiosk;6.894747/51.143285;Peter-Behrens-Straﬂe 91;kiosk;;;
3439674697;Coroneo Hair Design;6.833594/51.175663;Bonner Straﬂe 7;hairdresser;;;
4484789133;Metzgerei Ludwig;6.826271/51.241418;None None;butcher;;;
1049649981;SVG EUROPART - LKW Ersatzteile;6.843640/51.188978;Oerschbachstraﬂe 150;hgv_parts;;;
1828375117;Steh Kaffee Bella;6.773705/51.212310;Kronenstraﬂe 27a;kiosk;;;
3439674898;Crevet D¸sseldorf;6.833364/51.175644;Bonner Straﬂe 7;jewelry;;;
4484789186;T.H. Kleen Tabak - Toto Lotto / Post DHL;6.827095/51.241331;Grafenberger Allee 411;tobacco;;;
6037407293;Parlar;6.894975/51.143047;None None;hairdresser;;;
1049650049;Ofen-Galerie Stefan Grams;6.843027/51.189009;Oerschbachstraﬂe 150;fireplace;;;
6037407296;Kaufrausch;6.895151/51.142866;None None;clothes;;;
1828464300;D¸sseldorfer Fan-Buud;6.771410/51.233522;Joseph-Beuys-Ufer 27;kiosk;;;
3439675298;None;6.835062/51.175404;None None;bookmaker;;;
3439678793;None;6.833525/51.175671;Bonner Straﬂe 7;mobile_phone;;;
6040253589;Casual Couture D¸sseldorf;6.783032/51.219878;Bahnstraﬂe 48;clothes;;;
1052458228;Lotto;6.780665/51.204317;None None;stationery;;;
4484789187;Tara Beauty;6.833881/51.240459;Ludenberger Straﬂe 50;hairdresser;;;
3445479330;Dyckerhoff Beton;6.733765/51.210394;Fringsstraﬂe 26;wholesale;;;
1052458230;Netto Marken-Discount;6.780412/51.205115;Brunnenstraﬂe 50;supermarket;;;
4486510990;Adelbert Moll GmbH;6.788923/51.250198;None None;car;;;
1829900734;Kamps;6.777037/51.209952;Bachstraﬂe 148;bakery;;;
3445479334;Petrotank;6.732970/51.210749;Fringsstraﬂe 25;wholesale;;;
4504437121;Haeger GmbH Goldankauf D¸sseldorf;6.772605/51.219245;Schwanenmarkt 1a;gold;;;
6042635564;Storck;6.749239/51.214179;Speditionstraﬂe 1;bicycle;;;
1052458254;Paris;6.780162/51.204397;Brunnenstraﬂe 73;hairdresser;;;
1357489909;None;6.821915/51.183790;None None;beverages;;;
3717655110;Fressnapf;6.743506/51.274188;Niederrheinstraﬂe 82;pet;;;
538254191;SuperBioMarkt AG;6.874011/51.165343;Hauptstraﬂe 47;supermarket;;;
1357489932;None;6.820306/51.185503;None None;yes;;;
2719158087;Swarovsky;6.781893/51.226225;None None;jewelry;;;
552066169;ThyssenKrupp Stahlkontor / ThyssenKrupp Schulte GmbH;6.827165/51.217025;Kˆnigsberger Straﬂe 80;steel;;;
1357489946;Rund um schˆn;6.822940/51.182921;None None;yes;;;
3717655860;take OFF GALLERY;6.745624/51.277238;Spielberger Weg 27;art;;;
2734144338;Manfred Kreusen;6.803355/51.264485;None None;car_repair;;;
2749627545;Stadtb‰ckerei;6.786524/51.214728;H¸ttenstraﬂe 63;bakery;;;
1357489951;SB macht gl¸cklich;6.822493/51.184067;None None;bakery;;;
3718216009;Metzgerei Schmalzried;6.787348/51.223536;Oststraﬂe 76;butcher;;;
556052357;Oehme;6.754809/51.214240;Hammer Straﬂe 19b;bakery;;;
1357489954;Tabak Bˆrse;6.827896/51.179325;None None;yes;;;
2749632092;Bruck Friseursalon;6.788830/51.213891;H¸ttenstraﬂe 102;hairdresser;;;
560880107;Blumenhaus Matthes;6.839390/51.217786;Posener Straﬂe 185;florist;;;
1357489962;ƒnderungsschneiderei;6.827689/51.179501;None None;tailor;;;
3721472036;Dolceria;6.758878/51.231365;Luegallee 11;ice_cream;;;
2763542566;Rewe To Go;6.775806/51.225572;Hunsr¸ckenstraﬂe 54;convenience;;;
563943222;Allee-Caf√©;6.796315/51.229735;Schirmerstraﬂe 80;bakery;;;
1357489964;ƒnderungsschneiderei;6.820352/51.185442;None None;tailor;;;
3731818416;LIDL Eller;6.832226/51.202649;Darmst‰dter Straﬂe 2;supermarket;;;
2767368427;Haarmoden Martina Zeil;6.802688/51.212924;Kirchstraﬂe 19;hairdresser;;;
3741013043;Modefriseur Klein;6.699071/51.229349;Kevelaerer Straﬂe 13;hairdresser;;;
1357500678;None;6.829366/51.185364;None None;vacant;;;
2769400554;Blumenhaus Schwering;6.831969/51.176389;Kˆlner Landstraﬂe 424;florist;;;
563943223;Terbuyken;6.801180/51.230251;Grafenberger Allee 67;bakery;;;
3741025133;Serhat Firin;6.697866/51.228563;Eupener Straﬂe 10;bakery;;;
1357515646;None;6.828112/51.185596;None None;vacant;;;
2769400574;DRK - Kindershop;6.830865/51.177178;Kˆlner Landstraﬂe 364;clothes;;;
566593760;First Stop;6.832050/51.215374;Kˆnigsberger Straﬂe 117;car;;;
3751209006;Floristik G¸nter Vishers;6.720277/51.234198;Schiessstraﬂe 16;florist;;;
1358088377;Carmens Beauty Technique;6.870512/51.175771;Hasselsstraﬂe 75;beauty;;;
566593826;Hennig Fahrzeugteile;6.832824/51.216104;Kˆnigsberger Straﬂe 100;car;;;
2769400596;Fantasyreisen;6.832195/51.176253;H¸gelstraﬂe 1;travel_agency;;;
2769400604;Frsierst¸bchen Brigitte Brmez;6.828525/51.178809;Kˆlner Landstraﬂe 366;hairdresser;;;
3753095454;Penny;6.709930/51.230125;Wiesenstraﬂe 30;supermarket;;;
1358088385;New cut;6.872261/51.177586;Gnesener Straﬂe 17;hairdresser;;;
3753153419;Das Futterhaus;6.709672/51.229867;Wiesenstraﬂe 30a;pet;;;
566702394;Nador Markt;6.793844/51.216294;None None;supermarket;;;
2769400621;None;6.828905/51.178527;Kˆlner Landstraﬂe 372;hairdresser;;;
566735642;Metzgerei Kˆnig;6.792956/51.215372;Lessingstraﬂe 29;butcher;;;
1358088393;Sun 4 you;6.871546/51.175649;Hasselsstraﬂe 60;solarium;;;
2769401135;SB-Waschsalon.de;6.829006/51.178458;Kˆlner Landstraﬂe 374;laundry;;;
1358088407;H‰nsel und Gretel;6.871313/51.175635;Hasselsstraﬂe 60a;second_hand;;;
3753153420;D‰nisches Bettenlager;6.708016/51.229982;Wiesenstraﬂe 30e;furniture;;;
567489323;Caf√© B‰ckerei Kronen;6.793286/51.215305;None None;bakery;;;
1362675901;Lottoannahmestelle Kluth & Plum GbR;6.844435/51.199525;None None;stationery;;;
3753153421;None;6.708944/51.230075;Wiesenstraﬂe 30c;variety_store;;;
567489364;Al Afrah;6.793928/51.215731;None None;bakery;;;
1365260545;None;6.815774/51.191702;None None;vacant;;;
2769401152;TEDi;6.833568/51.175972;Bonner Straﬂe 7;variety_store;;;
2769401155;Uschi's Haarboutique;6.828633/51.178738;Kˆlner Landstraﬂe 368;hairdresser;;;
3753153422;KiK;6.709353/51.229971;Wiesenstraﬂe 30b;clothes;;;
569529780;Audi Zentrum Nordrhein;6.796250/51.212252;None None;car_repair;;;
1365281666;Hair-Design Peter Kesting;6.825327/51.189532;Werstener Dorfstraﬂe 113;hairdresser;;;
574336640;Golden Thai;6.802481/51.215798;Kruppstraﬂe 3;massage;;;
2769401161;com-h@ir;6.831912/51.176428;Kˆlner Landstraﬂe 424;hairdresser;;;
3753153635;Rossmann;6.708639/51.230170;Wiesenstraﬂe 30;chemist;;;
1369723915;Das B¸dchen;6.800511/51.211391;Linienstraﬂe 108;convenience;;;
577291788;Deichmann;6.774398/51.208247;Friedrichstraﬂe 133;shoes;;;
2772076281;Treffpunkt Haar;6.792216/51.274746;None None;hairdresser;;;
1369811997;Brˆtcheneck;6.809368/51.211788;None None;convenience;;;
2779000686;Hedis Home;6.818911/51.187601;None None;variety_store;;;
1372053847;2-Rad Lohrmann;6.776826/51.268796;Kleinschmitthauser Weg 9-11;bicycle;;;
2789858364;Parf¸merie Becker;6.874135/51.164729;Hauptstraﬂe 39;beauty;;;
3753316269;boesner;6.706820/51.226314;Wiesenstraﬂe 72;art_supplies;;;
581965224;Carl Salm Bestattungen;6.774815/51.227045;Andreasstraﬂe 21;funeral_directors;;;
582818914;Gew¸rzhaus Vogel;6.773927/51.225757;Kapuzinergasse 16;spices;;;
1373609476;KFZ Engelmann;6.814998/51.209484;Im Liefeld 38;car;;;
2800472213;Nikolaou GmbH;6.711936/51.227883;Heesenstraﬂe 90;supermarket;;;
3754028066;Aldi;6.712035/51.230994;Heerdter Landstraﬂe 115;supermarket;;;
583438638;Vic Mati√©;6.774403/51.224488;Mittelstraﬂe 10;shoes;;;
2811093212;Edeka;6.854578/51.237227;Benderstraﬂe 52-54;supermarket;;;
3759059323;Keymi;6.751324/51.230223;Dominikanerstraﬂe 11;art;;;
1373609477;Kayad;6.813659/51.209791;None None;car;;;
2828621570;Ihr B‰cker Sch¸ren;6.750509/51.231355;Luegallee 93;bakery;;;
583438639;Carhartt Shop D¸sseldorf;6.774453/51.224010;Mittelstraﬂe 18;clothes;;;
1374737997;K-Mobile;6.809654/51.211932;None None;stationery;;;
1374737999;B‰ckerei Nur;6.807255/51.212415;None None;bakery;;;
3760686194;Rewe;6.745211/51.232254;None None;supermarket;;;
2828644712;Fleischerei & Feinkost Helmus;6.748608/51.231254;Cheruskerstraﬂe 107;butcher;;;
3761444655;None;6.698059/51.227188;Burgunderstraﬂe 28;kiosk;;;
586529067;Pandarent Autovermietung;6.839332/51.219819;Posener Straﬂe 222;car;;;
1374738007;Lisan;6.806500/51.212691;Kˆlner Straﬂe 301;hairdresser;;;
253862050;Shell;6.813530/51.193813;None None;kiosk;;;
4796598565;Netto Marken-Discount;6.757366/51.212531;Gladbacher Straﬂe 53;supermarket;;;
4796610835;Blumenbox Bilk - Jessica Ender;6.763196/51.211036;Martinstraﬂe 6;florist;;;
4505561435;Die Talentschmiede;6.780308/51.202799;Himmelgeister Straﬂe 25;hairdresser;;;
256249058;Monreal;6.895642/51.142565;None None;newsagent;;;
256249059;Tabak Bˆrse;6.895960/51.143185;None None;newsagent;;;
4506243953;Antiquit‰ten Schmuck und Altgold Ankauf D¸sseldorf Stammhaus;6.772952/51.221781;Bilker Straﬂe 20;antiques;;;
4796624181;Wandel;6.767125/51.210105;Friedenstraﬂe 62a;antiques;;;
256337765;Metro;6.824557/51.236601;Schl¸terstraﬂe 3;wholesale;;;
4506246479;Antiquit‰ten Schmuck und Altgold Ankauf D¸sseldorf;6.772609/51.219279;Schwanenmarkt 1a;antiques;;;
257080256;Zweirad-Center Stadler;6.834907/51.202144;Klein-Eller 58;bicycle;;;
4796630708;Rewe;6.768450/51.209972;Bilker Allee 57;supermarket;;;
4511096185;Orion;6.776638/51.215377;Friedrichstraﬂe 61a;erotic;;;
257430453;Eckkiosk;6.881940/51.164169;None None;kiosk;;;
4796631673;Real;6.778425/51.208895;Friedrichstraﬂe 152;supermarket;;;
4529852292;Tiffany & Co.;6.779588/51.225200;None None;jewelry;;;
258087984;Norma GmbH;6.866623/51.180970;None None;supermarket;;;
4796634882;Kristall Reinigung;6.779198/51.205978;Brunnenstraﬂe 41;dry_cleaning;;;
4545222272;Tabak Bˆrse / Hermes PaketShop;6.806695/51.169547;Steinkaul 21;kiosk;;;
258087985;Rewe;6.865993/51.181439;None None;supermarket;;;
4796637361;Schaffrath;6.772041/51.202588;Aachener Straﬂe 90;furniture;;;
258087991;None;6.871963/51.182377;Am Schˆnenkamp 110;kiosk;;;
4548473531;Stoffe Mˆller;6.787292/51.224982;Klosterstraﬂe 47;fabric;;;
4796643221;Aldi S¸d;6.766562/51.205064;Fleher Straﬂe 40;supermarket;;;
4548473695;None;6.786486/51.225784;None None;vacant;;;
258092309;Netto;6.861160/51.185509;Potsdamer Straﬂe 49;supermarket;;;
4796647728;Lidl;6.771686/51.198531;Aachener Straﬂe 152;supermarket;;;
258094840;B‰ckerei Busch;6.872803/51.181819;Am Schˆnenkamp 118;bakery;;;
4548473697;None;6.787626/51.224897;None None;vacant;;;
4796660028;Edeka;6.771029/51.197763;Aachener Straﬂe 166;supermarket;;;
4548473698;Hoppetosse;6.787716/51.225033;Klosterstraﬂe 66;children;;;
4796661981;Uni-Kopiercenter-D¸sseldorf;6.789473/51.200536;Solenanderstraﬂe 2a;copyshop;;;
259080737;Oebel;6.895778/51.142768;None None;bakery;;;
4550844721;Studio 30;6.775771/51.248888;Roﬂstraﬂe 108;beauty;;;
4796665591;Lehmanns;6.793286/51.191473;None None;books;;;
259080791;Ernsting's Family;6.895828/51.143023;Kurt-Schumacher-Straﬂe 2;clothes;;;
4550844722;Simon's Brotkˆrbchen;6.775730/51.248920;Roﬂstraﬂe 108;bakery;;;
4796665592;Unishop;6.793617/51.191528;None None;convenience;;;
259085960;Pass;6.907098/51.131817;None None;bakery;;;
4552301648;Trinkhalle Newidimenko;6.778083/51.248812;Frankenstraﬂe 15;kiosk;;;
4796667913;IMAGINI;6.815912/51.197643;Harffstraﬂe 36;clothes;;;
259086036;Schlesier;6.907963/51.132199;Carlo-Schmid-Straﬂe 2;convenience;;;
260373846;ADFC Fahrrad Info Zentrum (FIZ);6.795518/51.214104;Siemensstraﬂe 46;bicycle;;;
4552340612;None;6.778315/51.248916;Frankenstraﬂe 17a;vacant;;;
4796667914;Hoch Hinaus;6.815635/51.197800;Harffstraﬂe 34;bed;;;
4555510707;Oehme Brot & Kuchen;6.781386/51.251261;Tannenstraﬂe 51;bakery;;;
264555466;Pass;6.899337/51.138150;Ricarda-Huch-Straﬂe 33;bakery;;;
4796675660;ALDI Oberbilk (S¸d);6.815276/51.199151;Harffstraﬂe 24;supermarket;;;
4796678048;HBB Store;6.776692/51.208138;None None;kiosk;;;
4555583077;Ballonservice;6.783175/51.247787;Ulmenstraﬂe 86;balloons;;;
265749850;Pestka;6.858953/51.236870;Speestraﬂe 3;bicycle;;;
4796681175;Trinkhalle;6.769061/51.208568;Bachstraﬂe 50a;kiosk;;;
4555583078;None;6.783126/51.247855;Ulmenstraﬂe 88;fabric;;;
266614880;Aldi S¸d;6.861599/51.235985;Kˆlner Tor 16;supermarket;;;
4796699311;Bella Italia;6.769354/51.210966;Bilker Allee 72;deli;;;
4555649206;None;6.783015/51.247578;Ulmenstraﬂe 84;vacant;;;
266624222;Edeka;6.865522/51.219419;Glash¸ttenstraﬂe 13;supermarket;;;
266832301;ALDI;6.818475/51.186574;Kˆlner Landstraﬂe 209;supermarket;;;
4555710913;Bunert ‚Äì Der D¸sseldorfer Laufladen;6.779348/51.246007;Roﬂstraﬂe 69;sports;;;
4796701487;FIGARO ‚Äì Ihr Friseur in D¸sseldorf Bilk;6.769514/51.210954;Bilker Allee 74;hairdresser;;;
4796703772;LIDL Friedrichstadt;6.790744/51.209893;Oberbilker Allee 61;supermarket;;;
596752559;Jung & Volke;6.780927/51.216107;Jahnstraﬂe 22-24;bicycle;;;
1577269227;Buchhandlung Walther Kˆnig in der Kunsthalle;6.776012/51.227441;Grabbeplatz 4;books;;;
1830653358;B‰cker Wolff;6.775509/51.214106;Elisabethstraﬂe 52a;bakery;;;
3449095793;Schmitze-B¸dchen;6.832315/51.175305;None None;kiosk;;;
1375946916;Express Reinigung;6.859062/51.209044;None None;tailor;;;
2832786265;Primark;6.784658/51.227188;Schadowstraﬂe 56-58;clothes;;;
3449095893;Blumenhaus Holthausen;6.832252/51.175256;Itterstraﬂe 4;florist;;;
5301851476;Bauhaus Reisholz;6.852221/51.179160;Reisholzer Bahnstraﬂe 37;doityourself;;;
1052458258;Behmer;6.780143/51.204494;Brunnenstraﬂe 73;bakery;;;
1578472333;Albert Br¸ntrup;6.868941/51.178398;Heiligenhauser Straﬂe 27;hairdresser;;;
605356504;REWE CITY;6.834937/51.203665;Zeppelinstraﬂe 3-7;supermarket;;;
1376021038;Hairstyling B & S;6.862526/51.212299;None None;hairdresser;;;
1833770424;Netto;6.805305/51.221660;Albertstraﬂe 44;supermarket;;;
1052458264;None;6.779999/51.204932;None None;kiosk;;;
1384468675;B‰ckerei Wolff;6.788392/51.332803;Angermunder Straﬂe 38;bakery;;;
2841221936;KFZ-Meisterbetrieb;6.746447/51.212663;None None;car_repair;;;
3449096196;Mary's Nails;6.833261/51.175799;Bonner Straﬂe 7;beauty;;;
1578620718;Edeka;6.780541/51.239551;Nordstraﬂe 90;supermarket;;;
5301851478;IKEA;6.849456/51.187843;Oerschbachstraﬂe 75;furniture;;;
1836715592;Beamer- Freund;6.815184/51.213035;Fichtenstraﬂe 143;electronics;;;
2850792401;WHSmith;6.765485/51.277370;None None;newsagent;;;
3449096197;None;6.832744/51.175852;Bonner Straﬂe 3;vacant;;;
612471753;MS;6.796511/51.211076;None None;hairdresser;;;
1052458267;Back-Kˆnig;6.780614/51.204438;None None;bakery;;;
1578622231;Busch¬¥s Backstube;6.781180/51.240046;None None;bakery;;;
615947169;None;6.878412/51.162078;None None;kiosk;;;
1843698984;Stadtb‰ckerei Westerhorstmann;6.874179/51.162683;Hauptstraﬂe 8;bakery;;;
2850792402;Terbuyken;6.765738/51.277118;None None;bakery;;;
5301859149;LIDL Reisholz;6.856315/51.179252;Stephanstraﬂe 5;supermarket;;;
1384468688;Das kleine Reiseb¸ro;6.788444/51.332857;Angermunder Straﬂe 36;travel_agency;;;
5301860548;trinkgut Reisholz;6.856812/51.179617;Inkmannstraﬂe 11;beverages;;;
2858617921;B¸cherarche in Benrath;6.873849/51.165034;Bˆrchemstraﬂe 38;books;;;
3450122475;Nordstraﬂe Flohmarkt;6.778518/51.235369;Nordstraﬂe 5;antiques;;;
1578671738;EDEKA xpress Shariat;6.782566/51.245025;Golzheimer Straﬂe 129;supermarket;;;
1052458271;Fairhaus;6.779966/51.205017;None None;second_hand;;;
1384468694;None;6.788579/51.332881;None None;kiosk;;;
1857825682;Haarstudio Nunnendorf;6.790269/51.275423;Am Kˆnigshof 15;hairdresser;;;
5301869708;Tante-Emma-Laden;6.856745/51.174808;Eichelstraﬂe 90;kiosk;;;
621219759;Robstar;6.846830/51.198814;None None;bicycle;;;
1052458274;None;6.780253/51.205474;None None;antiques;;;
1578677368;None;6.786562/51.244600;None None;kiosk;;;
3450436254;dm;6.782088/51.236026;Duisburger Straﬂe 24;chemist;;;
1857855996;Citizenoffice;6.752160/51.216212;None None;furniture;;;
2858630429;Brillen Krug;6.873744/51.165048;Bˆrchemstraﬂe 36;optician;;;
1578681468;Treff 27;6.782907/51.244848;None None;kiosk;;;
1052458280;Blumen;6.779702/51.205592;None None;florist;;;
1385104573;Ludwig;6.790099/51.234200;Derendorfer Straﬂe 80;butcher;;;
3450447038;Deichmann;6.781522/51.236436;Duisburger Straﬂe 24;shoes;;;
621731114;Kodi;6.861700/51.235870;Kˆlner Tor 18;chemist;;;
1857862305;vitra point;6.748186/51.218080;Plange M¸hle 1;furniture;;;
2859950864;B‰ckerei Sch¸ren;6.780404/51.239019;Nordstraﬂe 77;bakery;;;
1868946799;B‰ckerei Peter L¸ck;6.746691/51.273808;None None;bakery;;;
1052588992;Kingsgard;6.764650/51.211628;None None;laundry;;;
5306033217;Seis;6.870661/51.183822;Am Schˆnenkamp 101;kiosk;;;
1578706050;None;6.783745/51.241670;None None;kiosk;;;
626135901;Weingarten;6.780567/51.222863;Steinstraﬂe 11;clothes;;;
1385868871;Dituria Reiseb¸ro;6.791677/51.221187;Friedrich-Ebert-Straﬂe 54;travel_agency;;;
3450447039;B¸sch;6.781912/51.236132;Nettelbeckstraﬂe 8;bakery;;;
5306046313;Gartenland Schneider;6.871013/51.179009;Tˆnisstraﬂe 27;florist;;;
1054205223;Trinkhalle;6.809986/51.211724;None None;kiosk;;;
1385881707;None;6.790208/51.221173;Friedrich-Ebert-Straﬂe 45;florist;;;
